post_id,tweet_text,status
6.42E+17,believe good thing go happen ,normal
6.42E+17,today grandparent shop break second time pandemic go business already slow ,normal
6.42E+17,dudebros act like cara groundbreaking important character lmao ,normal
6.42E+17,spit make lovely accessory compliment eye ,normal
6.42E+17,think thing ,normal
6.42E+17,enter starve era 2 week dont worry ,normal
6.41E+17,idc yall say black mamas make happen ,normal
6.41E+17,ego na ,normal
6.41E+17,theres nothing like girl night watch hotel party 3435 ,normal
6.41E+17,dan ,normal
6.41E+17,kill filibuster 1 year pas bill promise democratic politicians charge trump ,normal
6.41E+17,hal bubble fnf ,normal
6.41E+17,let preface cancel culture dumb im suggest cancel want point ,normal
5.81E+17,chai ,normal
5.81E+17,good morning world ,normal
5.81E+17,facebook one hashtag trend 5 month ,normal
5.81E+17,paraschhabra bhai roobi fan 16m tweet jasmean rahulvaidya youre get max vote everytime ,normal
5.81E+17,lex valentine ,normal
5.81E+17,everyone shut wish happy birthday ,normal
5.81E+17,definitely w ,normal
5.81E+17,monstro bbb21 redebbb ,normal
5.81E+17,circle 3 ,normal
5.81E+17,god terrible ,normal
5.81E+17,shower everyday even know im gonna house day still shower ,normal
5.81E+17,oh kind great ,normal
5.81E+17,yeah get asshole america importantly dont want surround people ,normal
5.81E+17,thanks lovely x ,normal
5.81E+17,tweet delete ,normal
5.81E+17,police question intruder couch ,normal
5.81E+17,gonna share old art never post rowdyruffboys fanart powerpuffgirls ,normal
5.81E+17,hi congratulation birthday god bless ,normal
5.81E+17,king beers x king superions mad combo congratulations ozo ozoxbudweiser ,normal
5.81E+17,isnt guilty since try overturn 2016 election house manager speak hyp ,normal
5.81E+17,ace like rkv start 545 pm haregi toh rubina hi start 4pm look lead even star gap ,normal
5.81E+17,damn save ton money ,normal
5.81E+17,first impression oooooo taes sis roze nickname head rozet closeness rating ,normal
5.81E+17,sheer audacity im offend ,normal
5.81E+17,vetbtc melt face ive call since december man today feel good vet btc vechain ,normal
5.81E+17,happy heal inner child ,normal
5.81E+17,omg thank ,normal
5.81E+17,ronald koeman give rest key player alavs saturday riqui puig konrad de la fuente hav ,normal
5.81E+17,retire meme please ,normal
5.81E+17,meet funny people life hope theyre good ,normal
5.81E+17,always wine oclock somewhere world ,normal
5.81E+17,dont quite understand yet ,normal
5.81E+17,ikon rise stronger braver ikon domination ikon stanworld ,normal
5.81E+17,netflix lol ,normal
5.81E+17,jungkook best boy ,normal
5.81E+17,dear good boy lindsey sit roll good boy ,normal
5.80E+17,narry bike ride zouis supposed ,normal
5.80E+17,finale voting nothing like normal week vote war idea spend whole day night vote next week whe ,normal
5.80E+17,anyone know theres street vendor sell flower south ,normal
5.80E+17,climatestrikeonline week 105 finally get proper winter little snowy fridaysforfuture http ,normal
5.80E+17,video need museum ,normal
5.80E+17,go wear glove e stick go komot hand leave glove belle spatula dey ,normal
5.80E+17,nigerian bar association nba file suit challenge extension tenure inspectorgeneral poli ,normal
5.80E+17,shit hasan shit hurts tell would know urself sgiodhgkshfsdfds pesetmeramo ramo ramb ,normal
5.80E+17,good thing im happy ,normal
5.80E+17,locuslabs ios senior software ,normal
5.80E+17,gambling vaccination programme shouldnt surprise rogue regime c4news ,normal
5.80E+17,justice league comes together beat steppenwolf darkseid really think something ,normal
5.80E+17,fc humber united next chapter fchumberunited ,normal
5.80E+17,dont blame ,normal
5.80E+17,il show dont worry ,normal
5.80E+17,fox news ,normal
5.80E+17,alright ,normal
5.80E+17,houseplant tshirt sample arrive pleased come going take good picture tomorrow ,normal
5.80E+17,cat mommy gato name tommy promkingcollection pk2 cat world ,normal
5.80E+17,david schoen charge lie congress ,normal
5.80E+17,thank ,normal
5.80E+17,effect impeachment overturn popular votersthere must never narrowly voted impeachme ,normal
5.80E+17,justiceforrinkusharma time get united hunt hunt thats ,normal
5.80E+17,bold future ex husband doubt strength lift heavy thing ,normal
5.80E+17,helpp ,normal
5.80E+17,roaring crowd roti rihanna view delhi farm protest camp ,normal
5.79E+17,get central casting give crash course lie reference one ,normal
5.79E+17,like predict wont work ,normal
5.79E+17,1,normal
5.79E+17,nooe ,normal
5.79E+17,swing day trader take profit monday holiday ,normal
5.79E+17,nothing humiliating wait line water slide youre wet halfnaked heavily p ,normal
5.79E+17,thats owen boy take part associate ,normal
5.79E+17,hella good pic dude ,normal
5.79E+17,nobody get bully havent even talk jamie crew month help ,normal
5.79E+17,swifties cry song know heart since 2009 swiftie thing swifties ever ,normal
5.79E+17,ot9 minor also say 5sos skip disco ,normal
5.79E+17,nigerian police dey shock us ,normal
5.79E+17,reason chili con carne ,normal
5.79E+17,account grow fast president hair thanks 5100 follower retweet drop handle non stop ,normal
5.79E+17,suna playlist always go hard ,normal
5.79E+17,karnataka police arrest two people mohammed suhail nizamuddin connection serial theft target hindu ,normal
5.79E+17,bestie u make cry ,normal
5.79E+17,enabling school open amp remain open shared responsibility safe way open school ensure ,normal
5.79E+17,bro literally say perform good read ,normal
5.79E+17,jimin bitch ,normal
5.79E+17,leave miami tomorrow keep think medusa miss week ,normal
5.79E+17,check tomorrow game ohara link tip time 130 fireitup ,normal
5.79E+17,philza want drink water ,normal
5.79E+17,providers charged good nothing say ,normal
5.79E+17,screenshots financial gain without context doesnt actually mean anything information without circumstance ,normal
5.79E+17,happy birthday joshua sorry country old thanos love ,normal
5.79E+17,im love w u ,normal
5.79E+17,wrong song come ,normal
5.79E+17,take time mass vaccinate dont mass vaccination ,normal
5.79E+17,bitches like glocks mouth amp shit ,normal
5.79E+17,im available ,normal
5.79E+17,reminder oomfs dn bio tweet font isnt aesthetic instead really harmful people use sc ,normal
5.79E+17,take man dont cook baby win ,normal
5.79E+17,major prop colleague hop onto filibuster cpc team awesome thank c ,normal
5.79E+17,one one like im agent b613 scandal ,normal
5.79E+17,omg im happy free drink dunkin ,normal
5.79E+17,random think tell someone need time progress isnt helpful someone experienc ,normal
5.79E+17,announce upamecanos departure ,normal
5.79E+17,rt think ban twitter ,normal
5.79E+17,loveeee ariana ,normal
5.78E+17,im try spoil fr fr ,normal
5.78E+17,best time ,normal
5.78E+17,dont drink enough water hold onto water weight cell specific environm ,normal
5.78E+17,add refuse clarify grooming gang report delay ,normal
5.78E+17,youve hurt plenty mind ,normal
5.78E+17,much heart cry assist law enforcement must citizen conti ,normal
5.78E+17,never never never give winston churchill ,normal
5.78E+17,teflon hurt hit ,normal
5.78E+17,update happen bahan township civilians arrest 1 say 7 attempt light ,normal
5.78E+17,medal today go succinct political cartoon ,normal
5.78E+17,please ,normal
5.78E+17,oh pls ,normal
5.78E+17,fundraiser support family rinku sharma activist mob lynch delhi rinku sharma stand ,normal
5.78E+17,thats cute dynamic lol always jealous big family family reunion tha ,normal
5.78E+17,night day satisfying actual day ,normal
5.78E+17,think florida ,normal
5.78E+17,hope show impeachment trial weekend fair seems target soap watcher weekday ,normal
5.78E+17,silence ,normal
5.78E+17,last great american cartoon leave ,normal
5.78E+17,trumps lawyer falsely say first two message trump tweet incursion capitol begin say stay peaceful ,normal
5.78E+17,yeaaa im time move g ,normal
5.78E+17,touching bodycam footage show cop hug scar suspect chase ,normal
5.78E+17,anything like like dat ozo bud king congratulations ozo king ozoemena congrats ,normal
5.78E+17,stanworld ikon ikon domination apple ,normal
5.78E+17,mum put perfume zoom 60th dinner party kitchen smell entirely hugo boss ,normal
5.78E+17,absolutely wonderful ,normal
5.78E+17,shell podcast know ,normal
5.78E+17,dont get app rate people concerned u sleep like wtf ,normal
5.77E+17,lmao yeah ,normal
5.77E+17,hahaha wait see youd notice ,normal
5.77E+17,mighty poo first sketch slightly different level design original form ,normal
5.77E+17,homie fly pj come fuck wit thats rns something x cactus jack ,normal
5.77E+17,cozy baby ,normal
5.77E+17,owner 10thfastest 800m ncaa history subfour miler claim spot among nation ,normal
5.77E+17,say face ,normal
5.77E+17,rihanna right say look dumb right like soooo right ,normal
5.77E+17,incredible 10 year cant wait whats next ,normal
5.77E+17,high poly ,normal
5.77E+17,government use terminology like want save summer one many come directly sage behaviou ,normal
5.77E+17,keep gratitude tweet come lets make trend see appreciate birthday vlive us r ,normal
5.77E+17,sfarsit weekend ,normal
5.77E+17,four workman stand scaffold one workman notice walk street approach ,normal
5.77E+17,giannopolis lb mclean vransic midfield buendia cantwell right cantwell may ,normal
5.77E+17,give stare like doesnt believe shit say absolutely right still ,normal
5.77E+17,edtwt instead listen class wonder get bad grade ,normal
5.77E+17,im chase anything anymore ,normal
5.77E+17,another track livetelecast show ups amp friendship beautiful melody ,normal
5.77E+17,picked copy wednesday ,normal
5.77E+17,feeling bore might make bts thread different hair colour ,normal
5.77E+17,friday let admire nature ,normal
5.77E+17,theyve already admit interfere fortify election integrity theyre use scapegoat ,normal
5.77E+17,thats cool everything budget sooo take girl dinner flower chocolate shouldnt r ,normal
5.77E+17,sure doesnt ,normal
5.77E+17,ill end week major win ,normal
5.77E+17,kind calmness ,normal
5.77E+17,nights arent safe anymore savemyanmar whatshappeninginmyanmar ,normal
5.77E+17,check listing add poshmark closet bb dakota pant size 0 nwt shopmycloset ,normal
5.77E+17,recognizing trailblazer gen benjamin davis jr overcoming significant barrier davis first african american ,normal
5.77E+17,unbedingt ,normal
5.77E+17,trumps defense continue flip flop whether context matter word fight litigate ,normal
5.76E+17,aly k concern ko galat nahi dikhya gayausne jas ko chup rehne ko bola taaki woh nafrat k shikar na ho jo aj full clear ,normal
5.76E+17,way ,normal
5.76E+17,ive play album nonstop week wow ,normal
5.76E+17,soom man patience key ,normal
5.76E+17,take 15 year trend apologize woman finally apologize janet publicity ,normal
5.76E+17,world police stop mum daughter go walk beach hurt infect anyone wh ,normal
5.76E+17,many people personally onboarded cardano ada ecosystem ,normal
5.76E+17,rinku sharmas home nearby ,normal
5.76E+17,ey funeral always bring lump throat theriver1magic ,normal
5.76E+17,damn pero hurt ouch ,normal
5.76E+17,girl compare gabbie fan trump supporter dumb comparison ,normal
5.76E+17,gotta extra nice plug ask day knock 20 bone half ounce ,normal
5.76E+17,solt ,normal
5.76E+17,someone whos turn 20 soon already feel oh boy ,normal
5.76E+17,ok gonna reinstall anyway ,normal
5.96E+17,liberals go decimate education black people math racist white supremacy de ,normal
5.96E+17,ill ask stef curious ,normal
5.96E+17,youre press sec dont use gender anymore ,normal
5.96E+17,check game season antibody pump vein ,normal
5.96E+17,kim kibum lee jinki shinee thats ,normal
5.96E+17,dear new team well play acceptable way pronounce norfolk norfick norfuk nawfik nawfuk ,normal
5.96E+17,majority kentuckians continue dislike mitch mcconnell 41 percent approve mitch new poll mason ,normal
5.96E+17,ffs butteremails crowd deserve pain deliver ,normal
5.96E+17,thats law order ,normal
5.96E+17,love u ,normal
5.96E+17,dear brother super mario 3d world 8 year ,normal
5.96E+17,love shop online yes health skincare hair product health care product ,normal
5.96E+17,senator sit trial yesterday ,normal
5.96E+17,lunch time draw fave ,normal
5.96E+17,okay seriously hope youre okay want breathe exercise g ,normal
5.96E+17,new cardiff show 3rd may 2022 sale really cant wait see ,normal
5.96E+17,public money spend public interest use pms adviser favour friend ,normal
5.96E+17,fat person lazy someone reckon preserve long term future nhs share shithouse ca ,normal
5.96E+17,request fridaylivestream dimashonmtv dimash sincere person public figure ,normal
5.96E+17,valentines day without lover okay mothers day without mother painful ,normal
